title_version,model_year,mileage,engine,transmission,fuel,price,inspection_score,description,data_source
Honda Civic VTi Oriel 1.8 i-VTEC 2010,2010,197579.0,1800.0,Manual,Petrol,2550000.0,4.7,shower for fresh look Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2010 Registered 2010 2 keys available,gold_verified
Honda Civic Oriel 1.8 i-VTEC CVT 2018,2018,51498.0,1800.0,Automatic,Petrol,5500000.0,8.3,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2018 - Registered 2018 - 2 keys available,gold_verified
Honda City i-DSI Vario 2005,2005,144420.0,1300.0,Automatic,Petrol,2050000.0,5.5,- Android Panel - Speakers - Back Camera - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 5th Owner - Manufacture 2005 - Registered 2005 - 3 keys available,gold_verified
Honda City 1.3 i-VTEC 2011,2011,243881.0,1300.0,Manual,Petrol,2700000.0,5.2,PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2011 Registered 2011 Documents available 2 keys available,gold_verified
Honda BR-V i-VTEC MT 2019,2019,202181.0,1500.0,Manual,Petrol,3550000.0,6.6,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available,gold_verified
Honda City 1.3 i-VTEC Prosmatec 2019,2019,146818.0,1300.0,Automatic,Petrol,3800000.0,6.7,PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 Documents available 2 keys available Android panel,gold_verified
Honda City EXi 2002,2002,420994.0,1300.0,Manual,Petrol,1050000.0,2.7,- Central Locking - Back Camera - Android Panel - Speakers - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2002 - Registered 2002 - 1 key available,gold_verified
Honda City 1.3 i-VTEC Prosmatec 2015,2015,135564.0,1300.0,Automatic,Petrol,3135000.0,7.9,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax notCleared - 2nd Owner - Manufacture 2015 - Registered 2015 - 2 keys available,gold_verified
Honda City Aspire Prosmatec 1.3 i-VTEC 2016,2016,155013.0,1300.0,Automatic,Petrol,3600000.0,7.0,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2016 - Registered 2016 - 1 key available,gold_verified
Honda Civic Turbo 1.5 VTEC CVT 2017,2017,110383.0,1500.0,Automatic,Petrol,5100000.0,7.9,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2017 Registered 2017 2 key available,gold_verified
Honda City 1.5L CVT 2022,2022,60578.0,1500.0,Automatic,Petrol,4800000.0,8.5,-seat cover installed -sound system installed - PakWheels inspected car - Inspection report attached - Maintained by Honda - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents available - 2 keys available,gold_verified
Honda Civic Turbo 1.5 VTEC CVT 2016,2016,143041.0,1500.0,Automatic,Petrol,5000000.0,7.3,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2016 - Registered 2016 - 2 keys available,gold_verified
Honda Vezel 2015,2015,118019.0,1500.0,Automatic,Hybrid,4900000.0,7.9,Honda Vezel Hybrid Z Honda Sensing Documents available PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2015 Registered 2016 1 key available,gold_verified
Honda BR-V i-VTEC S 2019,2019,77464.0,1500.0,Automatic,Petrol,4500000.0,8.4,Floor matts Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2019 Registered 2019 2 keys available,gold_verified
Honda City EXi S Automatic 2002,2002,181667.0,1500.0,Automatic,Petrol,1550000.0,4.6,- PakWheels inspected car - Inspection report attached - Number plates available - 3rd Owner - Token Tax Paid - Manufacture 2002 - Registered 2002 -Documents not check by pakwheels.com - 2 keys available,gold_verified
Honda N Wgn L 2020,2020,53766.0,660.0,Automatic,Petrol,3429999.9999999995,7.1,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2020 Registered 2024 1 key available Redar. Adoptive cruise control. Line Departure Assist. Line Keep Assist. Auto braking. Traction control. Rear parking sensor. Triptonic with pedel shifters. Sofa seat (Rear seat is moveable & Foldable). LED auto headlamp with hieght adjustment. Digital climate control. electronic hand brake with brake hold. Eco-idle Orginal Japanese sound system with multimedia control. Front Heated seats Sign board read.,gold_verified
Honda Accord CL9 2003,2003,165180.0,2400.0,Automatic,Petrol,2500000.0,6.3,- Android Panel - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2003 - Registered 2006 - 1 key available,gold_verified
Honda City 1.5L CVT 2021,2021,30441.0,1500.0,Automatic,Petrol,4850000.0,8.4,100% maintained by dealership. Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2021 Registered 2022 2 key s available,gold_verified
Honda City 1.3 i-VTEC Prosmatec 2013,2013,117794.0,1300.0,Automatic,Petrol,3000000.0,8.4,- Android Panel - Sun Protection Sheets - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax not Cleared - 2nd Owner - Manufacture 2013 - Registered 2013 - 2 keys available,gold_verified
Honda Civic RS 2022,2022,79050.0,1500.0,Automatic,Petrol,8000000.0,7.2,- NOC have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2022 - Registered 2022 - 3 Remotes available,gold_verified
Honda Civic RS 2023,2023,32001.0,1500.0,Automatic,Petrol,9050000.0,9.9,more details contact,gold_verified
Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,2022,56818.0,1600.0,Automatic,Petrol,5200000.0,7.1,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2022 Registered 2022 2 key available,gold_verified
Toyota Aqua S 2012,2012,140000.0,1500.0,Automatic,Hybrid,3000000.0,6.0,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2012 Registered 2016 1 key available,gold_verified
Toyota Corolla Altis Automatic 1.6 2020,2020,46252.0,1600.0,Automatic,Petrol,4830000.0,8.9,- HID lights - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax not Cleared - 2nd Owner - Manufacture 2020 - Registered 2020 - 2 keys available,gold_verified
Toyota Corolla GLi Automatic 1.3 VVTi 2018,2018,119634.0,1300.0,Automatic,Petrol,4550000.0,8.2,- Front Lights in Bumpers extra - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,gold_verified
Toyota Yaris Sedan ATIV X CVT 1.5 2020,2020,160110.0,1500.0,Automatic,Petrol,4650000.0,8.9,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax Paid Manufacture 2020 Registered 2021 2 keys available Android panel Top cover,gold_verified
Toyota Corolla XLi VVTi 2013,2013,248844.0,1300.0,Manual,Petrol,2750000.0,6.7,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 3rd Owner - Manufacture 2013 - Registered 2017 - 2 keys available,gold_verified
Toyota Vitz F M Package 1.0 2014,2014,98030.0,1000.0,Automatic,Petrol,2700000.0,6.3,- LED installed - Back Camera - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 4th Owner - Manufacture 2014 - Import 2016 - Registered 2016 - 1 key available,gold_verified
Toyota Passo X 2012,2012,104497.0,1000.0,Automatic,Petrol,2899000.0,8.9,"Make: Toyota Model: Passo Year: 2012 Import: 2016 Import Engine Capacity: 1000cc Mileage: 122,000 km Auction Grade: Self Import Condition: Total Genuine Features: Interior: KEY START Touchscreen Infotainment Panel Multimedia Steering Controls Rear View Camera Spacious Cabin with Fabric Seats Exterior: Genuine Toyota Steel Wheels with Wheel Caps LED Headlights Retractable Side Mirrors Chrome Grille & Handles UV Cut Glass Compact & Stylish Hatchback Design Safety Features: ABS (Anti-lock Braking System) Dual Airbags Lane Departure Warning Collision Warning System Vehicle Stability Control (VSC) Traction Control Auto Braking System ISOFIX Child Seat Anchors Fuel Efficiency: Fuel Average: 18–22 km/L Address: Camas Motors, near Bahria Town Phase 7, Opposite to Traditions Marquee, Adjacent to Attock Petroleum on Main GT Road Rawalpindi.",gold_verified
Toyota Corolla Altis 1.6 X CVT-i Special Edition 2022,2022,54171.0,1600.0,Automatic,Petrol,6050000.0,7.3,- Retractable Mirror - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2022 - Registered 2022 - 1 key available,gold_verified
Toyota Yaris Sedan ATIV CVT 1.3 2020,2020,53235.0,1300.0,Automatic,Petrol,4400000.0,9.0,-seat cover installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2020 - Registered 2022 -Documents not check by pakwheels.com - 3 keys available,gold_verified
Toyota Corolla Fielder Hybrid 2014,2014,228891.0,1500.0,Automatic,Hybrid,3800000.0,5.1,Floor Matting Floor Matts Alloy Rims New Tiers Seat Covers Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2014 Registered 2017 2 keys available,gold_verified
Toyota Yaris Sedan ATIV X CVT 1.5 2022,2022,38687.0,1500.0,Automatic,Petrol,4700000.0,7.6,-door visor installed - PakWheels inspected car - Inspection report attached - Number plates available - 1st Owner - Token Tax Paid - Manufacture 2022 - Registered 2022 -Documents available - 2 keys available,gold_verified
Toyota Yaris Sedan GLI MT 1.3 2020,2020,80553.0,1300.0,Manual,Petrol,3850000.0,9.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2020 - Registered 2020 - 2 keys available,gold_verified
Toyota Vitz F 1.0 2014,2014,87869.0,1000.0,Automatic,Petrol,2950000.0,6.4,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 2nd Owner Token Tax Paid Manufacture 2014 Registered 2015 1 key available Android panel DVR installed,gold_verified
Toyota C-HR S 2018,2018,125048.0,1800.0,Automatic,Hybrid,6800000.0,9.4,PPF sheet installed Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2018 Registered 2024 1 key available,gold_verified
Toyota Corolla GLi Automatic 1.6 VVTi 2013,2013,182989.0,1600.0,Automatic,Petrol,3500000.0,7.0,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2013 - Registered 2014 - 1 key available,gold_verified
Toyota Yaris Sedan ATIV CVT 1.3 2022,2022,40386.0,1300.0,Automatic,Petrol,4400000.0,8.2,PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax will be Paid Manufacture 2022 Registered 2022 Documents available 3 keys available Multimedia screen Rear camera The Bank NOC will be issued at the time of the deal of the buyer's name.,gold_verified
Toyota Corolla Axio Hybrid 1.5 2018,2018,148462.0,1500.0,Automatic,Hybrid,6000000.0,7.6,- Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Import 2022 - Registered 2023 - 1 key available,gold_verified
Toyota Corolla Altis X Automatic 1.6 2021,2021,54370.0,1598.0,Automatic,Petrol,5525000.0,9.0,New Tyre Installed at 53500KM Fog Lamp Leather Seat Leather Flooring PakWheels inspected car Inspection report attached Number plates available 1st Owner Token Tax not Paid Manufacture 2021 Registered 2021 Documents available 3 keys available,gold_verified
Toyota Corolla Altis Automatic 1.6 2018,2018,63295.0,1600.0,Automatic,Petrol,5150000.0,8.9,- Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 1st Owner - Manufacture 2018 - Registered 2018 - 2 keys available,gold_verified
Toyota Corolla GLi 1.3 VVTi 2008,2008,136035.0,1300.0,Manual,Petrol,2500000.0,7.8,Documents not check by pakwheels PakWheels inspected car Inspection report attached Number plates available 3rd Owner Token Tax Paid Manufacture 2008 Registered 2009 1 key available,gold_verified
Toyota Surf SSR-X 4.0 2005,2005,117012.0,4000.0,Automatic,Petrol,8700000.0,8.2,- Android Panel - Bumper Kits Front and Back - Documents have not checked by Pakwheels - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 2nd Owner - Manufacture 2005 - Registered 2013 - 1 key available,gold_verified
Toyota Prius S 1.8 2013,2013,175000.0,1800.0,Automatic,Hybrid,4150000.0,6.3,-seat cover installed -floor mates installed - PakWheels inspected car - Inspection report attached - Number plates available - 2nd Owner - Token Tax Paid - Manufacture 2013 - Registered 2018 -Documents not check by pakwheels.com - 2 keys available,gold_verified
Toyota Corolla GLi 1.3 VVTi 2012,2012,156682.0,1300.0,Manual,Petrol,2850000.0,5.8,- Android Panel - Seats Covers - Back Camera - Floor Matting - Documents available - PakWheels inspected car - Inspection report attached - Number plates available - Token tax Cleared - 4th Owner - Manufacture 2012 - Registered 2012 - 1 key available,gold_verified
